__time,/imu/angular_velocity/x,/imu/angular_velocity/y,/imu/angular_velocity/z,/imu/angular_velocity_covariance[0;0],/imu/angular_velocity_covariance[0;1],/imu/angular_velocity_covariance[0;2],/imu/angular_velocity_covariance[1;1],/imu/angular_velocity_covariance[1;2],/imu/angular_velocity_covariance[2;2],/imu/header/seq,/imu/header/stamp,/imu/linear_acceleration/x,/imu/linear_acceleration/y,/imu/linear_acceleration/z,/imu/linear_acceleration_covariance[0;0],/imu/linear_acceleration_covariance[0;1],/imu/linear_acceleration_covariance[0;2],/imu/linear_acceleration_covariance[1;1],/imu/linear_acceleration_covariance[1;2],/imu/linear_acceleration_covariance[2;2],/imu/orientation/pitch_deg,/imu/orientation/roll_deg,/imu/orientation/w,/imu/orientation/x,/imu/orientation/y,/imu/orientation/yaw_deg,/imu/orientation/z,/imu/orientation_covariance[0;0],/imu/orientation_covariance[0;1],/imu/orientation_covariance[0;2],/imu/orientation_covariance[1;1],/imu/orientation_covariance[1;2],/imu/orientation_covariance[2;2]
162.680000,0.027661,-0.027922,0.473609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,741.000000,162.679000,0.173255,0.446508,9.522282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.315088,-0.005775,-0.383488,-0.002520,0.001101,1934.900078,-0.923542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
162.780000,0.196946,0.016481,0.437228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,742.000000,162.779000,0.141575,0.185498,9.958360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.298945,0.021298,-0.363038,-0.002498,0.000774,1937.425972,-0.931771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
162.880000,-0.067314,0.075074,0.429141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,743.000000,162.879000,0.051445,0.710895,9.689889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.299644,-0.013887,-0.343541,-0.002414,0.001012,1939.814382,-0.939134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
162.980000,-0.086446,-0.031370,0.451843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,744.000000,162.979000,0.100502,0.493463,9.975875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.324361,-0.022998,-0.323258,-0.002614,0.001105,1942.279730,-0.946307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
163.080000,0.072816,-0.097772,0.394226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,745.000000,163.079000,0.053535,0.330626,9.707640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.320786,-0.001432,-0.304273,-0.002663,0.000864,1944.570967,-0.952581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
163.180000,-0.132439,0.075842,0.477522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,746.000000,163.179000,0.223990,0.584766,9.878760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.301556,-0.009939,-0.284122,-0.002498,0.000831,1946.987138,-0.958784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
163.280000,-0.106729,0.020682,0.484832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,747.000000,163.279000,0.048728,0.363808,9.874146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.305170,-0.005416,-0.263667,-0.002556,0.000748,1949.424383,-0.964610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
163.380000,-0.047515,-0.008213,0.478721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,748.000000,163.379000,0.149391,0.336786,9.709552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.309056,-0.003703,-0.242734,-0.002609,0.000686,1951.904023,-0.970089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
163.480000,-0.041269,-0.141718,0.359791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,749.000000,163.479000,0.037190,0.635462,9.881512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.309460,0.008475,-0.221659,-0.002650,0.000526,1954.386900,-0.975121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
163.580000,0.143923,0.107274,0.409247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,750.000000,163.579000,0.006884,0.112490,9.584625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.297832,0.028783,-0.202237,-0.002596,0.000280,1956.664183,-0.979333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
163.680000,0.185608,-0.015528,0.339396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,751.000000,163.679000,0.203122,0.572879,9.918766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.314752,-0.004096,-0.181592,-0.002695,0.000534,1959.074926,-0.983370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
163.780000,0.040852,-0.101263,-0.231282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,752.000000,163.779000,-1.577580,1.407976,9.358149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010069,0.003936,-0.171450,-0.000092,-0.000019,1960.255712,-0.985193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
163.880000,-0.049059,0.083039,0.710689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,753.000000,163.879000,1.643038,-1.140658,10.077487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.313288,-0.020967,-0.139838,-0.002682,0.000563,1963.923020,-0.990171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
163.980000,0.048881,-0.160455,0.708039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,754.000000,163.979000,0.015518,0.652513,10.049226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.309546,-0.006981,-0.103869,-0.002680,0.000341,1968.075917,-0.994587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
164.080000,0.018894,0.066234,0.806671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,755.000000,164.079000,0.440578,0.640030,9.619815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.307159,0.005812,-0.068522,-0.002678,0.000133,1972.141721,-0.997646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
164.180000,0.068772,0.041736,0.658660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,756.000000,164.179000,0.073670,0.874833,9.783576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.317048,-0.003483,-0.032375,-0.002764,0.000120,1976.289495,-0.999472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
164.280000,-0.165803,0.016266,0.825582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,757.000000,164.279000,0.202823,0.799336,9.949861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.309921,-0.004847,0.002223,-0.002705,0.000036,1980.254721,-0.999994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
164.380000,0.053514,-0.113139,0.728923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,758.000000,164.379000,0.129036,0.591299,9.732383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.317000,-0.008839,0.038468,-0.002767,-0.000029,1984.409279,-0.999256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
164.480000,0.144490,0.022330,0.670461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,759.000000,164.479000,0.197550,0.641897,9.875000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.312475,0.007853,0.074531,-0.002714,-0.000272,1988.548584,-0.997215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
164.580000,-0.061358,-0.037587,0.770918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,760.000000,164.579000,0.176113,0.809041,9.910010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.316005,0.017834,0.109922,-0.002724,-0.000458,1992.621591,-0.993936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
164.680000,-0.033921,-0.005232,0.709086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,761.000000,164.679000,0.178880,0.784979,9.553287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.316025,-0.001557,0.145655,-0.002730,-0.000388,1996.750524,-0.989332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
164.780000,-0.146623,-0.094799,0.745779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,762.000000,164.779000,0.097190,0.906525,9.930957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.310447,-0.002486,0.180384,-0.002669,-0.000467,2000.784379,-0.983592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
164.880000,0.001838,-0.070503,0.697230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,763.000000,164.879000,0.112734,0.587976,9.949403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.315989,-0.002874,0.216420,-0.002698,-0.000572,2004.997746,-0.976297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
164.980000,-0.073947,0.048096,0.714961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,764.000000,164.979000,0.215504,0.720042,9.583022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.315223,-0.010088,0.250795,-0.002685,-0.000605,2009.049321,-0.968036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.080000,0.010532,0.057078,0.786593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,765.000000,165.079000,0.247796,0.576291,9.681886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.310782,-0.006056,0.285226,-0.002614,-0.000723,2013.144910,-0.958456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.180000,-0.113113,0.057184,0.805503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,766.000000,165.179000,0.138336,0.749858,9.842946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.307712,-0.009581,0.319028,-0.002572,-0.000777,2017.208513,-0.947741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.280000,-0.010218,0.007679,0.728906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,767.000000,165.279000,0.159640,0.857225,9.968166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.319095,-0.020335,0.353553,-0.002668,-0.000819,2021.409774,-0.935410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.380000,0.073262,-0.024621,0.722374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,768.000000,165.379000,0.153564,0.640503,9.673637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.321132,-0.012198,0.387441,-0.002625,-0.000988,2025.590912,-0.921890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.480000,-0.076462,-0.119292,0.719841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,769.000000,165.479000,0.185632,0.858607,9.821192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.319787,0.010731,0.419941,-0.002493,-0.001257,2029.661868,-0.907547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.580000,0.008468,0.079581,0.707608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,770.000000,165.579000,0.270101,0.590499,9.647976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.306770,0.006348,0.452217,-0.002363,-0.001260,2033.772157,-0.891904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.680000,-0.091471,0.117424,0.742566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,771.000000,165.679000,0.181801,0.735706,9.811910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.307856,-0.029150,0.483781,-0.002474,-0.001077,2037.865625,-0.875185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.780000,0.167546,-0.012782,0.705187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,772.000000,165.779000,0.096529,0.637831,9.848003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.323671,-0.016534,0.514774,-0.002496,-0.001330,2041.965045,-0.857321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.880000,-0.007480,0.006770,0.703500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,773.000000,165.879000,0.244038,0.896871,9.908018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.315509,-0.002112,0.545457,-0.002318,-0.001486,2046.112107,-0.838134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165.980000,0.040151,0.084948,0.742940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,774.000000,165.979000,0.096954,0.510421,9.627792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.305417,0.015554,0.575036,-0.002102,-0.001644,2050.204525,-0.818124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
166.080000,0.064921,-0.101075,0.701141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,775.000000,166.079000,0.163757,0.809657,10.200040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.306658,-0.011342,0.604137,-0.002192,-0.001538,2054.333844,-0.796876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
166.180000,0.015104,0.019267,0.734329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,776.000000,166.179000,0.214178,0.739601,9.542901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.312284,0.005265,0.632237,-0.002082,-0.001759,2058.431025,-0.774770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
166.280000,0.119294,0.012697,0.630423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,777.000000,166.279000,0.207422,0.765919,9.724473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311089,0.011885,0.659372,-0.001973,-0.001868,2062.504261,-0.751812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
166.380000,-0.149872,-0.045227,0.753647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,778.000000,166.379000,0.160692,0.865838,10.008117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.319524,0.003070,0.685878,-0.002011,-0.001932,2066.609807,-0.727711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
166.480000,0.108969,-0.002703,0.687090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,779.000000,166.479000,0.105138,0.596515,9.809161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.313708,-0.007608,0.710953,-0.001972,-0.001900,2070.625455,-0.703234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
166.580000,0.071036,-0.087729,0.690386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,780.000000,166.579000,0.198989,0.705486,9.792962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.310655,-0.003745,0.735790,-0.001860,-0.001973,2074.748475,-0.677204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
166.680000,0.002485,0.008817,0.683961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,781.000000,166.679000,0.139854,0.702425,9.782853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.314976,0.006240,0.758987,-0.001748,-0.002122,2078.750400,-0.651100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
166.780000,-0.078049,0.033044,0.744485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,782.000000,166.779000,0.245940,0.892709,9.745429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.318774,-0.020054,0.781362,-0.001873,-0.002064,2082.771571,-0.624071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
166.880000,0.019448,0.046729,0.650637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,783.000000,166.879000,0.144647,0.547643,9.575209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.316395,0.013927,0.803694,-0.001545,-0.002291,2086.969187,-0.595036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
166.980000,0.170628,-0.060238,0.691015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,784.000000,166.979000,0.244619,0.573984,10.052949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.309867,-0.002079,0.824016,-0.001547,-0.002218,2090.978250,-0.566561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
167.080000,0.120035,-0.083080,0.639392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,785.000000,167.079000,0.048346,0.894501,9.578262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.314052,0.002299,0.844015,-0.001453,-0.002324,2095.133729,-0.536313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
167.180000,0.031480,0.034670,0.730543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,786.000000,167.179000,0.190763,0.743787,9.852427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.316500,-0.006987,0.862501,-0.001450,-0.002351,2099.197865,-0.506048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
167.280000,-0.176571,-0.049130,0.819305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,787.000000,167.279000,0.177643,0.819957,9.877095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.306396,-0.011824,0.880138,-0.001360,-0.002304,2103.318768,-0.474711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
167.380000,0.029927,-0.092942,0.710295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,788.000000,167.379000,0.237471,0.644877,9.732613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.316452,-0.002591,0.896449,-0.001244,-0.002466,2107.391298,-0.443138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
167.480000,0.133318,0.016274,0.674386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,789.000000,167.479000,0.196586,0.597446,9.943843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.312271,0.006807,0.911295,-0.001068,-0.002508,2111.370825,-0.411745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
167.580000,0.140406,0.060528,0.620633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,790.000000,167.579000,0.118118,0.775194,9.616654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311370,0.015027,0.925039,-0.000911,-0.002563,2115.349430,-0.379863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
167.680000,-0.021048,0.025817,0.680319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,791.000000,167.679000,0.247844,0.836186,9.885104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.313163,0.004982,0.938182,-0.000905,-0.002579,2119.498115,-0.346131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
167.780000,-0.021094,0.087672,0.765637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,792.000000,167.779000,0.177225,0.577272,9.572958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.298263,0.001292,0.949913,-0.000803,-0.002476,2123.579399,-0.312505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
167.880000,-0.023689,-0.132188,0.704753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,793.000000,167.879000,0.030179,0.869359,10.251769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.317930,-0.003086,0.960590,-0.000797,-0.002658,2127.723555,-0.277955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
167.980000,0.009929,-0.010310,0.715770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,794.000000,167.979000,0.295589,0.640955,9.641986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.317924,-0.000276,0.970022,-0.000677,-0.002691,2131.872243,-0.243003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
168.080000,0.014041,0.063597,0.778311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,795.000000,168.079000,0.207763,0.708415,9.644504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.309944,-0.005156,0.978221,-0.000605,-0.002637,2136.042225,-0.207551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
168.180000,-0.151577,0.066951,0.711266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,796.000000,168.179000,0.202645,1.080663,9.926125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.302355,-0.026553,0.984938,-0.000684,-0.002559,2140.088805,-0.172885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
168.280000,-0.055491,-0.019198,0.744088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,797.000000,168.279000,0.081019,0.557482,9.755829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.317513,-0.013887,0.990467,-0.000502,-0.002728,2144.168185,-0.137719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
168.380000,0.095505,-0.015023,0.750652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,798.000000,168.379000,0.137363,0.478407,9.776344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.314460,0.003932,0.994719,-0.000247,-0.002733,2148.221793,-0.102603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
168.480000,-0.159950,0.015976,0.793442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,799.000000,168.479000,0.263299,0.923429,9.965685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311728,0.000777,0.997752,-0.000175,-0.002715,2152.321017,-0.066961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
168.580000,-0.026341,0.073645,0.755803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,800.000000,168.579000,0.185845,0.667267,9.645641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.309402,0.003858,0.999519,-0.000050,-0.002700,2156.459196,-0.030894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
168.680000,-0.042398,0.127036,0.752411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,801.000000,168.679000,0.093283,0.624014,9.607210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.298433,-0.001106,0.999985,0.000003,-0.002604,2160.542291,0.004732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
168.780000,0.009783,-0.077763,0.702814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,802.000000,168.779000,0.218058,0.801346,10.241367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.312308,0.009121,0.999142,0.000192,-0.002720,2164.737821,0.041334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
168.880000,0.017613,-0.026573,0.753082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,803.000000,168.879000,0.177559,0.728523,9.528034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.314372,0.007338,0.997036,0.000275,-0.002730,2168.819513,0.076889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
168.980000,0.072620,0.108542,0.719380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,804.000000,168.979000,0.163067,0.543915,9.642125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.299526,0.023557,0.993744,0.000496,-0.002575,2172.821057,0.111652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
169.080000,0.276983,-0.076526,0.605169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,805.000000,169.079000,0.076079,0.788151,9.893604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.305812,-0.002545,0.989153,0.000370,-0.002643,2176.890891,0.146867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
169.180000,-0.035167,0.024852,0.713414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,806.000000,169.179000,0.309540,0.917404,9.895958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.312038,-0.000686,0.983196,0.000491,-0.002678,2181.034630,0.182532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
169.280000,0.106837,0.032823,0.689959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,807.000000,169.279000,0.101185,0.566704,9.756814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.313832,0.017306,0.976052,0.000743,-0.002640,2185.126838,0.217520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
169.380000,-0.197855,0.024923,0.722637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,808.000000,169.379000,0.195265,1.100553,9.986551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.305740,-0.012598,0.967807,0.000565,-0.002610,2189.154040,0.251680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
169.480000,0.088487,0.031944,0.683781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,809.000000,169.479000,0.141064,0.393931,9.735156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.310677,0.005490,0.958477,0.000819,-0.002585,2193.136603,0.285157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
169.580000,0.171431,-0.040119,0.599890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,810.000000,169.579000,0.115573,0.741898,9.780666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.309323,0.006742,0.947899,0.000916,-0.002540,2197.151809,0.318560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
169.680000,-0.077503,-0.032475,0.763529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,811.000000,169.679000,0.197517,0.695369,9.810042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.316324,0.000881,0.935914,0.000979,-0.002581,2201.246148,0.352217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
169.780000,-0.108979,-0.039312,0.723185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,812.000000,169.779000,0.163384,0.766856,9.775606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.321478,-0.012532,0.922711,0.000981,-0.002631,2205.347464,0.385481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
169.880000,-0.041777,-0.013661,0.801338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,813.000000,169.879000,0.252628,0.710100,9.662032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.306276,0.006368,0.908099,0.001170,-0.002404,2209.511284,0.418748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
169.980000,-0.116314,0.057711,0.797700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,814.000000,169.979000,0.149538,0.747844,9.812908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.304923,-0.014235,0.892442,0.001090,-0.002431,2213.635864,0.451155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
170.080000,0.052249,0.011520,0.618029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,815.000000,170.079000,0.207302,0.878603,10.029049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311931,-0.015167,0.876260,0.001196,-0.002449,2217.610302,0.481830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
170.180000,-0.003398,0.039312,0.749861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,816.000000,170.179000,0.195757,0.618408,9.605311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.312114,-0.018838,0.858441,0.001256,-0.002422,2221.715384,0.512905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
