timestamp,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
103.174,0.507,0.0,0.0,0.0,0.0,0.858
103.174,0.507,0.0,0.0,0.0,0.0,0.843
103.174,0.507,0.0,0.0,0.0,0.0,0.822
103.174,0.507,0.0,0.0,0.0,0.0,0.808
103.174,0.507,0.0,0.0,0.0,0.0,0.801
103.174,0.507,0.0,0.0,0.0,0.0,0.794
103.174,0.507,0.0,0.0,0.0,0.0,0.786
103.174,0.507,0.0,0.0,0.0,0.0,0.779
103.174,0.507,0.0,0.0,0.0,0.0,0.779
103.174,0.507,0.0,0.0,0.0,0.0,0.772
103.174,0.507,0.0,0.0,0.0,0.0,0.758
103.174,0.507,0.0,0.0,0.0,0.0,0.744
103.174,0.507,0.0,0.0,0.0,0.0,0.73
103.174,0.507,0.0,0.0,0.0,0.0,0.715
103.174,0.507,0.0,0.0,0.0,0.0,0.701
103.174,0.507,0.0,0.0,0.0,0.0,0.694
103.174,0.507,0.0,0.0,0.0,0.0,0.687
103.174,0.507,0.0,0.0,0.0,0.0,0.68
103.174,0.507,0.0,0.0,0.0,0.0,0.68
103.174,0.507,0.0,0.0,0.0,0.0,0.673
103.174,0.507,0.0,0.0,0.0,0.0,0.665
103.174,0.507,0.0,0.0,0.0,0.0,0.658
103.174,0.507,0.0,0.0,0.0,0.0,0.651
103.174,0.507,0.0,0.0,0.0,0.0,0.644
103.174,0.507,0.0,0.0,0.0,0.0,0.637
103.174,0.507,0.0,0.0,0.0,0.0,0.637
103.174,0.507,0.0,0.0,0.0,0.0,0.63
103.174,0.507,0.0,0.0,0.0,0.0,0.623
103.174,0.507,0.0,0.0,0.0,0.0,0.616
103.174,0.507,0.0,0.0,0.0,0.0,0.609
103.174,0.507,0.0,0.0,0.0,0.0,0.594
103.174,0.507,0.0,0.0,0.0,0.0,0.587
103.174,0.507,0.0,0.0,0.0,0.0,0.58
103.174,0.507,0.0,0.0,0.0,0.0,0.58
103.174,0.507,0.0,0.0,0.0,0.0,0.573
103.174,0.507,0.0,0.0,0.0,0.0,0.559
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.544
103.174,0.507,0.0,0.0,0.0,0.0,0.544
103.174,0.507,0.0,0.0,0.0,0.0,0.537
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.516
103.174,0.507,0.0,0.0,0.0,0.0,0.509
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.495
103.174,0.507,0.0,0.0,0.0,0.0,0.48
103.174,0.507,0.0,0.0,0.0,0.0,0.473
103.174,0.507,0.0,0.0,0.0,0.0,0.473
103.174,0.507,0.0,0.0,0.0,0.0,0.466
103.174,0.507,0.0,0.0,0.0,0.0,0.459
103.174,0.507,0.0,0.0,0.0,0.0,0.452
103.174,0.507,0.0,0.0,0.0,0.0,0.445
103.174,0.507,0.0,0.0,0.0,0.0,0.438
103.174,0.507,0.0,0.0,0.0,0.0,0.431
103.174,0.507,0.0,0.0,0.0,0.0,0.431
103.174,0.507,0.0,0.0,0.0,0.0,0.423
103.174,0.507,0.0,0.0,0.0,0.0,0.416
103.174,0.507,0.0,0.0,0.0,0.0,0.409
103.174,0.507,0.0,0.0,0.0,0.0,0.402
103.174,0.507,0.0,0.0,0.0,0.0,0.402
103.174,0.507,0.0,0.0,0.0,0.0,0.388
103.174,0.507,0.0,0.0,0.0,0.0,0.388
103.174,0.507,0.0,0.0,0.0,0.0,0.388
103.174,0.507,0.0,0.0,0.0,0.0,0.388
103.174,0.507,0.0,0.0,0.0,0.0,0.388
103.174,0.507,0.0,0.0,0.0,0.0,0.388
103.174,0.507,0.0,0.0,0.0,0.0,0.395
103.174,0.507,0.0,0.0,0.0,0.0,0.402
103.174,0.507,0.0,0.0,0.0,0.0,0.409
103.174,0.507,0.0,0.0,0.0,0.0,0.416
103.174,0.507,0.0,0.0,0.0,0.0,0.431
103.174,0.507,0.0,0.0,0.0,0.0,0.438
103.174,0.507,0.0,0.0,0.0,0.0,0.452
103.174,0.507,0.0,0.0,0.0,0.0,0.459
103.174,0.507,0.0,0.0,0.0,0.0,0.466
103.174,0.507,0.0,0.0,0.0,0.0,0.466
103.174,0.507,0.0,0.0,0.0,0.0,0.48
103.174,0.507,0.0,0.0,0.0,0.0,0.488
103.174,0.507,0.0,0.0,0.0,0.0,0.495
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.509
103.174,0.507,0.0,0.0,0.0,0.0,0.516
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.53
103.174,0.507,0.0,0.0,0.0,0.0,0.537
103.174,0.507,0.0,0.0,0.0,0.0,0.544
103.174,0.507,0.0,0.0,0.0,0.0,0.544
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.552
103.174,0.507,0.0,0.0,0.0,0.0,0.544
103.174,0.507,0.0,0.0,0.0,0.0,0.544
103.174,0.507,0.0,0.0,0.0,0.0,0.537
103.174,0.507,0.0,0.0,0.0,0.0,0.53
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.523
103.174,0.507,0.0,0.0,0.0,0.0,0.516
103.174,0.507,0.0,0.0,0.0,0.0,0.516
103.174,0.507,0.0,0.0,0.0,0.0,0.509
103.174,0.507,0.0,0.0,0.0,0.0,0.509
103.174,0.507,0.0,0.0,0.0,0.0,0.509
103.174,0.507,0.0,0.0,0.0,0.0,0.509
103.174,0.507,0.0,0.0,0.0,0.0,0.509
103.174,0.507,0.0,0.0,0.0,0.0,0.509
103.174,0.507,0.0,0.0,0.0,0.0,0.509
103.174,0.507,0.0,0.0,0.0,0.0,0.509
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.174,0.507,0.0,0.0,0.0,0.0,0.502
103.235,0.507,0.0,0.0,0.0,0.0,0.502
103.335,0.507,0.0,0.0,0.0,0.0,0.502
103.435,0.507,0.0,0.0,0.0,0.0,0.502
103.535,0.507,0.0,0.0,0.0,0.0,0.502
103.634,0.507,0.0,0.0,0.0,0.0,0.502
103.734,0.507,0.0,0.0,0.0,0.0,0.502
103.834,0.507,0.0,0.0,0.0,0.0,0.502
103.935,0.507,0.0,0.0,0.0,0.0,0.502
104.035,0.507,0.0,0.0,0.0,0.0,0.502
104.135,0.507,0.0,0.0,0.0,0.0,0.502
104.234,0.507,0.0,0.0,0.0,0.0,0.502
104.334,0.507,0.0,0.0,0.0,0.0,0.502
104.434,0.507,0.0,0.0,0.0,0.0,0.502
104.534,0.507,0.0,0.0,0.0,0.0,0.502
104.635,0.507,0.0,0.0,0.0,0.0,0.502
104.735,0.507,0.0,0.0,0.0,0.0,0.502
104.834,0.507,0.0,0.0,0.0,0.0,0.502
104.934,0.507,0.0,0.0,0.0,0.0,0.502
105.034,0.507,0.0,0.0,0.0,0.0,0.502
105.134,0.507,0.0,0.0,0.0,0.0,0.502
105.234,0.507,0.0,0.0,0.0,0.0,0.502
105.335,0.507,0.0,0.0,0.0,0.0,0.502
105.434,0.507,0.0,0.0,0.0,0.0,0.502
105.534,0.507,0.0,0.0,0.0,0.0,0.502
105.634,0.507,0.0,0.0,0.0,0.0,0.502
105.734,0.507,0.0,0.0,0.0,0.0,0.502
105.835,0.507,0.0,0.0,0.0,0.0,0.502
105.934,0.507,0.0,0.0,0.0,0.0,0.502
106.034,0.507,0.0,0.0,0.0,0.0,0.502
106.134,0.507,0.0,0.0,0.0,0.0,0.502
106.234,0.507,0.0,0.0,0.0,0.0,0.502
106.334,0.507,0.0,0.0,0.0,0.0,0.502
106.435,0.507,0.0,0.0,0.0,0.0,0.502
106.534,0.507,0.0,0.0,0.0,0.0,0.502
106.634,0.507,0.0,0.0,0.0,0.0,0.502
106.734,0.507,0.0,0.0,0.0,0.0,0.502
106.834,0.507,0.0,0.0,0.0,0.0,0.502
106.934,0.507,0.0,0.0,0.0,0.0,0.502
107.035,0.507,0.0,0.0,0.0,0.0,0.502
107.134,0.507,0.0,0.0,0.0,0.0,0.502
107.233,0.507,0.0,0.0,0.0,0.0,0.502
107.333,0.507,0.0,0.0,0.0,0.0,0.502
107.433,0.507,0.0,0.0,0.0,0.0,0.502
107.533,0.507,0.0,0.0,0.0,0.0,0.502
107.634,0.507,0.0,0.0,0.0,0.0,0.502
107.733,0.507,0.0,0.0,0.0,0.0,0.502
107.833,0.507,0.0,0.0,0.0,0.0,0.502
107.933,0.507,0.0,0.0,0.0,0.0,0.502
108.033,0.507,0.0,0.0,0.0,0.0,0.502
108.134,0.507,0.0,0.0,0.0,0.0,0.502
108.233,0.507,0.0,0.0,0.0,0.0,0.502
108.333,0.507,0.0,0.0,0.0,0.0,0.502
108.433,0.507,0.0,0.0,0.0,0.0,0.502
108.533,0.507,0.0,0.0,0.0,0.0,0.502
108.633,0.507,0.0,0.0,0.0,0.0,0.502
108.733,0.507,0.0,0.0,0.0,0.0,0.502
108.832,0.507,0.0,0.0,0.0,0.0,0.502
108.932,0.507,0.0,0.0,0.0,0.0,0.502
109.032,0.507,0.0,0.0,0.0,0.0,0.502
109.132,0.507,0.0,0.0,0.0,0.0,0.502
109.232,0.507,0.0,0.0,0.0,0.0,0.502
109.333,0.507,0.0,0.0,0.0,0.0,0.502
109.432,0.507,0.0,0.0,0.0,0.0,0.502
109.532,0.507,0.0,0.0,0.0,0.0,0.502
109.632,0.507,0.0,0.0,0.0,0.0,0.502
109.732,0.507,0.0,0.0,0.0,0.0,0.502
109.832,0.507,0.0,0.0,0.0,0.0,0.502
109.933,0.507,0.0,0.0,0.0,0.0,0.502
110.032,0.507,0.0,0.0,0.0,0.0,0.502
110.132,0.507,0.0,0.0,0.0,0.0,0.502
110.232,0.507,0.0,0.0,0.0,0.0,0.502
110.332,0.507,0.0,0.0,0.0,0.0,0.502
110.432,0.507,0.0,0.0,0.0,0.0,0.502
110.533,0.507,0.0,0.0,0.0,0.0,0.502
110.632,0.507,0.0,0.0,0.0,0.0,0.502
110.732,0.507,0.0,0.0,0.0,0.0,0.502
110.832,0.507,0.0,0.0,0.0,0.0,0.502
110.932,0.507,0.0,0.0,0.0,0.0,0.502
111.032,0.507,0.0,0.0,0.0,0.0,0.502
111.133,0.507,0.0,0.0,0.0,0.0,0.502
111.232,0.507,0.0,0.0,0.0,0.0,0.502
111.332,0.507,0.0,0.0,0.0,0.0,0.502
111.432,0.507,0.0,0.0,0.0,0.0,0.502
111.532,0.507,0.0,0.0,0.0,0.0,0.502
111.632,0.507,0.0,0.0,0.0,0.0,0.502
111.733,0.507,0.0,0.0,0.0,0.0,0.502
111.832,0.507,0.0,0.0,0.0,0.0,0.502
111.932,0.507,0.0,0.0,0.0,0.0,0.502
112.032,0.507,0.0,0.0,0.0,0.0,0.502
112.132,0.507,0.0,0.0,0.0,0.0,0.502
112.232,0.507,0.0,0.0,0.0,0.0,0.502
112.332,0.507,0.0,0.0,0.0,0.0,0.502
112.431,0.507,0.0,0.0,0.0,0.0,0.502
112.531,0.507,0.0,0.0,0.0,0.0,0.502
112.631,0.507,0.0,0.0,0.0,0.0,0.502
112.731,0.507,0.0,0.0,0.0,0.0,0.502
112.831,0.507,0.0,0.0,0.0,0.0,0.502
112.931,0.507,0.0,0.0,0.0,0.0,0.502
113.031,0.507,0.0,0.0,0.0,0.0,0.502
113.132,0.507,0.0,0.0,0.0,0.0,0.502
113.231,0.507,0.0,0.0,0.0,0.0,0.502
113.331,0.507,0.0,0.0,0.0,0.0,0.502
113.431,0.507,0.0,0.0,0.0,0.0,0.502
113.531,0.507,0.0,0.0,0.0,0.0,0.502
113.631,0.507,0.0,0.0,0.0,0.0,0.502
113.731,0.507,0.0,0.0,0.0,0.0,0.502
113.83,0.507,0.0,0.0,0.0,0.0,0.502
113.93,0.507,0.0,0.0,0.0,0.0,0.502
114.03,0.507,0.0,0.0,0.0,0.0,0.502
114.13,0.507,0.0,0.0,0.0,0.0,0.502
114.23,0.507,0.0,0.0,0.0,0.0,0.502
114.331,0.507,0.0,0.0,0.0,0.0,0.502
114.431,0.507,0.0,0.0,0.0,0.0,0.502
114.53,0.507,0.0,0.0,0.0,0.0,0.502
114.63,0.507,0.0,0.0,0.0,0.0,0.502
114.73,0.507,0.0,0.0,0.0,0.0,0.502
114.83,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.509
114.913,0.507,0.0,0.0,0.0,0.0,0.509
114.913,0.507,0.0,0.0,0.0,0.0,0.516
114.913,0.507,0.0,0.0,0.0,0.0,0.523
114.913,0.507,0.0,0.0,0.0,0.0,0.53
114.913,0.507,0.0,0.0,0.0,0.0,0.53
114.913,0.507,0.0,0.0,0.0,0.0,0.53
114.913,0.507,0.0,0.0,0.0,0.0,0.53
114.913,0.507,0.0,0.0,0.0,0.0,0.53
114.913,0.507,0.0,0.0,0.0,0.0,0.53
114.913,0.507,0.0,0.0,0.0,0.0,0.53
114.913,0.507,0.0,0.0,0.0,0.0,0.53
114.913,0.507,0.0,0.0,0.0,0.0,0.537
114.913,0.507,0.0,0.0,0.0,0.0,0.537
114.913,0.507,0.0,0.0,0.0,0.0,0.544
114.913,0.507,0.0,0.0,0.0,0.0,0.552
114.913,0.507,0.0,0.0,0.0,0.0,0.559
114.913,0.507,0.0,0.0,0.0,0.0,0.566
114.913,0.507,0.0,0.0,0.0,0.0,0.58
114.913,0.507,0.0,0.0,0.0,0.0,0.587
114.913,0.507,0.0,0.0,0.0,0.0,0.587
114.913,0.507,0.0,0.0,0.0,0.0,0.594
114.913,0.507,0.0,0.0,0.0,0.0,0.594
114.913,0.507,0.0,0.0,0.0,0.0,0.594
114.913,0.507,0.0,0.0,0.0,0.0,0.594
114.913,0.507,0.0,0.0,0.0,0.0,0.58
114.913,0.507,0.0,0.0,0.0,0.0,0.58
114.913,0.507,0.0,0.0,0.0,0.0,0.559
114.913,0.507,0.0,0.0,0.0,0.0,0.537
114.913,0.507,0.0,0.0,0.0,0.0,0.523
114.913,0.507,0.0,0.0,0.0,0.0,0.509
114.913,0.507,0.0,0.0,0.0,0.0,0.509
114.913,0.507,0.0,0.0,0.0,0.0,0.502
114.913,0.507,0.0,0.0,0.0,0.0,0.495
114.913,0.507,0.0,0.0,0.0,0.0,0.488
114.913,0.507,0.0,0.0,0.0,0.0,0.488
114.913,0.507,0.0,0.0,0.0,0.0,0.48
114.913,0.507,0.0,0.0,0.0,0.0,0.473
114.913,0.507,0.0,0.0,0.0,0.0,0.466
114.913,0.507,0.0,0.0,0.0,0.0,0.459
114.913,0.507,0.0,0.0,0.0,0.0,0.452
114.913,0.507,0.0,0.0,0.0,0.0,0.445
114.913,0.507,0.0,0.0,0.0,0.0,0.445
114.913,0.507,0.0,0.0,0.0,0.0,0.438
114.913,0.507,0.0,0.0,0.0,0.0,0.431
114.913,0.507,0.0,0.0,0.0,0.0,0.423
114.913,0.507,0.0,0.0,0.0,0.0,0.416
114.913,0.507,0.0,0.0,0.0,0.0,0.416
114.913,0.507,0.0,0.0,0.0,0.0,0.409
114.913,0.507,0.0,0.0,0.0,0.0,0.409
114.913,0.507,0.0,0.0,0.0,0.0,0.409
114.913,0.507,0.0,0.0,0.0,0.0,0.402
114.913,0.507,0.0,0.0,0.0,0.0,0.402
114.913,0.507,0.0,0.0,0.0,0.0,0.395
114.913,0.507,0.0,0.0,0.0,0.0,0.395
114.913,0.507,0.0,0.0,0.0,0.0,0.388
114.913,0.507,0.0,0.0,0.0,0.0,0.381
114.913,0.507,0.0,0.0,0.0,0.0,0.381
114.913,0.507,0.0,0.0,0.0,0.0,0.374
114.913,0.507,0.0,0.0,0.0,0.0,0.374
114.913,0.507,0.0,0.0,0.0,0.0,0.367
114.913,0.507,0.0,0.0,0.0,0.0,0.359
114.913,0.507,0.0,0.0,0.0,0.0,0.352
114.913,0.507,0.0,0.0,0.0,0.0,0.345
114.913,0.507,0.0,0.0,0.0,0.0,0.345
114.913,0.507,0.0,0.0,0.0,0.0,0.345
114.913,0.507,0.0,0.0,0.0,0.0,0.345
114.913,0.507,0.0,0.0,0.0,0.0,0.345
114.913,0.507,0.0,0.0,0.0,0.0,0.345
114.913,0.507,0.0,0.0,0.0,0.0,0.345
114.913,0.507,0.0,0.0,0.0,0.0,0.345
114.913,0.507,0.0,0.0,0.0,0.0,0.345
114.913,0.507,0.0,0.0,0.0,0.0,0.345
114.913,0.507,0.0,0.0,0.0,0.0,0.338
114.913,0.507,0.0,0.0,0.0,0.0,0.338
114.913,0.507,0.0,0.0,0.0,0.0,0.338
114.913,0.507,0.0,0.0,0.0,0.0,0.338
114.913,0.507,0.0,0.0,0.0,0.0,0.338
114.913,0.507,0.0,0.0,0.0,0.0,0.338
114.913,0.507,0.0,0.0,0.0,0.0,0.338
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.913,0.507,0.0,0.0,0.0,0.0,0.331
114.938,0.507,0.0,0.0,0.0,0.0,0.331
115.039,0.507,0.0,0.0,0.0,0.0,0.331
115.139,0.507,0.0,0.0,0.0,0.0,0.331
115.238,0.507,0.0,0.0,0.0,0.0,0.331
115.338,0.507,0.0,0.0,0.0,0.0,0.331
115.438,0.507,0.0,0.0,0.0,0.0,0.331
115.538,0.507,0.0,0.0,0.0,0.0,0.331
115.639,0.507,0.0,0.0,0.0,0.0,0.331
115.739,0.507,0.0,0.0,0.0,0.0,0.331
115.838,0.507,0.0,0.0,0.0,0.0,0.331
115.938,0.507,0.0,0.0,0.0,0.0,0.331
116.038,0.507,0.0,0.0,0.0,0.0,0.331
116.138,0.507,0.0,0.0,0.0,0.0,0.331
116.238,0.507,0.0,0.0,0.0,0.0,0.331
116.338,0.507,0.0,0.0,0.0,0.0,0.331
116.438,0.507,0.0,0.0,0.0,0.0,0.331
116.538,0.507,0.0,0.0,0.0,0.0,0.331
116.638,0.507,0.0,0.0,0.0,0.0,0.331
116.738,0.507,0.0,0.0,0.0,0.0,0.331
116.838,0.507,0.0,0.0,0.0,0.0,0.331
116.937,0.507,0.0,0.0,0.0,0.0,0.331
117.037,0.507,0.0,0.0,0.0,0.0,0.331
117.138,0.507,0.0,0.0,0.0,0.0,0.331
117.236,0.507,0.0,0.0,0.0,0.0,0.331
117.336,0.507,0.0,0.0,0.0,0.0,0.331
117.437,0.507,0.0,0.0,0.0,0.0,0.331
117.535,0.507,0.0,0.0,0.0,0.0,0.331
117.636,0.507,0.0,0.0,0.0,0.0,0.331
117.735,0.507,0.0,0.0,0.0,0.0,0.331
117.835,0.507,0.0,0.0,0.0,0.0,0.331
117.936,0.507,0.0,0.0,0.0,0.0,0.331
118.036,0.507,0.0,0.0,0.0,0.0,0.331
118.136,0.507,0.0,0.0,0.0,0.0,0.331
118.236,0.507,0.0,0.0,0.0,0.0,0.331
118.335,0.507,0.0,0.0,0.0,0.0,0.331
118.435,0.507,0.0,0.0,0.0,0.0,0.331
118.535,0.507,0.0,0.0,0.0,0.0,0.331
118.635,0.507,0.0,0.0,0.0,0.0,0.331
118.736,0.507,0.0,0.0,0.0,0.0,0.331
118.836,0.507,0.0,0.0,0.0,0.0,0.331
118.935,0.507,0.0,0.0,0.0,0.0,0.331
119.035,0.507,0.0,0.0,0.0,0.0,0.331
119.135,0.507,0.0,0.0,0.0,0.0,0.331
119.235,0.507,0.0,0.0,0.0,0.0,0.331
119.335,0.507,0.0,0.0,0.0,0.0,0.331
119.436,0.507,0.0,0.0,0.0,0.0,0.331
119.535,0.507,0.0,0.0,0.0,0.0,0.331
119.635,0.507,0.0,0.0,0.0,0.0,0.331
119.735,0.507,0.0,0.0,0.0,0.0,0.331
119.835,0.507,0.0,0.0,0.0,0.0,0.331
119.935,0.507,0.0,0.0,0.0,0.0,0.331
